"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,2,-3,2,18,3,6,-6,20,11,-9,-1,-7,-3,-1,-6,15,0,14,-8,-2,-4,0
2,-1,4,5,11,-4,5,18,-7,9,20,11,-3,19,-2,16,3,17,-7,1,5,-8,11
3,7,17,-7,-8,7,7,16,0,17,-3,18,11,8,14,4,15,1,0,10,11,18,1
4,-3,8,18,4,8,20,-5,2,13,3,-7,8,-2,7,-7,18,16,-8,8,-7,-4,6
5,8,7,-3,17,-6,3,-8,9,-5,0,-3,4,8,17,10,-3,3,7,-1,8,9,11
6,-7,12,5,6,5,12,4,-1,4,-6,-9,20,5,-10,-2,0,5,-9,-9,9,12,11
7,1,5,-5,5,-1,2,14,4,10,-4,-8,-3,18,18,-7,9,-8,8,4,18,-2,-5
8,18,17,-5,-5,16,-10,12,17,8,3,7,18,17,20,9,-9,7,12,8,3,5,15
9,10,-7,-9,-4,11,10,3,14,10,13,-10,19,-2,-1,3,3,-10,-6,-5,-4,10,7
10,14,5,16,15,6,18,20,6,2,1,-8,15,3,6,7,11,9,2,-2,11,-1,6
