"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-1,-1,19,9,19,2,3,5,-6,14,-2,12,-7,-3,19,20,-4,-6,6,9,6,14
2,-6,-1,-10,2,-5,-8,-5,-8,0,7,-5,9,8,-10,-4,-1,-5,-7,-4,3,-4,0
3,7,-1,3,-6,-6,11,5,6,-6,8,-3,-4,1,-8,6,0,-1,-9,2,-10,8,2
4,11,16,8,-1,20,3,15,4,-2,-7,-6,10,-7,8,15,2,-4,17,9,-1,18,10
5,16,-10,-3,15,7,-6,-5,14,8,-10,-6,-4,-1,0,-1,1,-4,10,-4,13,-4,3
6,10,-6,-6,3,16,-2,8,-7,16,-4,3,15,-6,12,4,5,19,7,1,11,12,11
7,16,-8,0,11,-4,14,9,19,-3,11,8,18,13,9,14,-1,-6,2,11,2,0,-6
8,9,-9,-7,5,16,-1,-7,-4,12,4,-5,-8,8,-5,-5,19,-7,-7,14,-9,-4,3
9,3,8,4,-6,-4,8,13,-4,4,0,19,15,14,6,-6,8,12,17,-5,5,12,-2
10,14,19,1,15,2,-6,-7,15,18,9,17,-5,13,4,13,0,-10,-8,-1,14,-2,11
