"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-3,18,-7,-10,14,4,1,-9,1,16,10,-7,7,-7,16,7,18,16,14,-10,1,19
2,6,-4,15,-6,11,-9,19,15,4,17,-7,2,6,14,18,-4,-6,7,0,-4,1,-10
3,15,18,-4,4,14,3,-9,17,-3,12,2,19,19,-4,1,-1,5,-4,-1,17,17,10
4,1,-1,2,19,15,15,20,10,2,10,4,16,8,18,20,14,15,17,-9,1,15,7
5,12,18,20,7,-10,7,13,4,10,5,1,15,13,-10,11,-3,-6,20,16,-10,11,8
6,19,7,17,18,16,10,-6,8,-2,15,-1,4,11,9,19,19,18,4,-3,10,18,-9
7,9,-8,10,-4,20,-8,19,18,8,2,-10,-5,6,3,6,10,0,11,-4,-4,14,-3
8,16,16,1,7,-8,8,6,18,14,19,4,18,5,0,18,2,13,16,-8,16,20,4
9,8,19,-4,10,18,5,6,-3,-9,-5,0,9,3,13,1,14,-10,6,-1,-2,12,4
10,-7,-1,13,9,12,-1,-5,18,3,14,16,4,-6,6,-6,-10,18,9,16,0,11,4
