"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-3,6,5,10,4,1,0,-10,12,4,-9,17,19,7,-1,1,-9,-8,7,4,7,-10
2,16,6,17,-7,10,20,16,4,1,6,-8,18,-8,20,11,-3,10,1,-8,-3,19,15
3,6,-8,8,-2,-7,18,4,2,3,8,4,-9,-2,-10,19,13,2,4,9,-6,-9,15
4,-9,6,-3,-8,14,14,-9,-1,1,10,10,-10,-8,20,-7,12,4,2,16,-2,-1,-4
5,-5,3,-9,-10,-10,10,0,15,18,11,-4,10,5,4,9,4,-7,-2,12,18,12,2
6,10,-8,-9,17,-2,17,12,-1,2,-10,13,11,-5,20,-9,9,14,-7,5,6,-6,0
7,-7,2,17,-9,-3,9,16,3,-6,13,10,8,8,-6,20,-10,-9,17,-2,17,-8,14
8,5,12,18,4,14,-9,13,17,13,-3,16,-2,-6,11,17,6,-4,18,19,-3,12,14
9,20,6,19,2,10,-10,16,5,-5,17,7,-9,20,19,7,-9,8,11,9,13,10,16
10,17,-1,-8,15,19,13,4,0,-3,17,18,1,-3,-4,14,11,-5,-6,9,1,12,2
