"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,16,3,-6,9,-4,4,18,1,18,2,0,16,-7,-4,8,8,-5,-7,10,-9,-6,-7
2,-7,15,20,-2,12,15,11,11,17,1,-10,-2,-1,16,-10,-6,1,-9,1,8,3,-8
3,13,14,20,0,-3,10,-6,-7,16,-1,-6,4,2,-5,13,-5,18,10,20,-5,16,7
4,1,4,4,10,-6,-2,-10,12,-6,2,5,-9,-8,5,12,-4,-10,0,6,3,11,5
5,-5,20,5,5,7,-7,20,10,19,16,5,6,-5,7,6,19,16,9,-6,8,15,5
6,17,2,15,-9,-7,18,14,7,15,-7,18,10,15,-9,-2,8,-3,14,1,6,-1,6
7,-3,19,-6,9,-2,1,19,5,-10,11,20,-7,9,-8,-9,-3,5,11,-3,12,13,7
8,-4,7,-9,5,16,10,15,-4,-8,14,-2,11,-1,-7,-7,-1,-10,15,15,-7,-7,9
9,12,14,15,13,20,16,-1,7,-2,6,3,13,-4,12,7,6,18,15,-9,6,3,-1
10,-10,20,15,5,13,14,-2,13,-10,5,20,19,8,-3,-9,3,-3,-2,-2,10,-9,17
