"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-7,-6,-3,-7,6,-5,-4,17,-8,5,19,12,12,7,-4,-8,5,16,-6,-4,14,3
2,0,10,14,4,7,-2,6,16,-3,19,-1,4,4,-3,7,-6,-8,-2,1,-10,2,8
3,-8,7,11,16,2,2,15,-1,16,13,-9,16,-6,1,-4,5,4,-3,2,-5,-5,-9
4,6,10,3,17,3,7,-4,2,13,3,-3,11,8,19,18,-1,-8,20,9,-9,-4,-1
5,20,7,0,16,-9,13,20,13,15,-9,18,14,-2,6,-8,-5,12,0,10,0,-9,10
6,10,8,9,-2,7,10,7,15,6,16,10,9,12,19,9,20,-2,-9,20,16,13,-9
7,-9,19,16,15,8,-4,4,-7,-10,6,6,0,4,-1,11,16,18,-4,-1,13,3,1
8,6,18,7,3,7,-1,10,6,18,2,2,9,19,-3,0,-2,0,11,3,9,4,12
9,-7,19,-5,10,15,-5,-9,14,-4,18,19,-1,-6,8,-2,1,6,-6,16,-6,15,6
10,-4,8,-9,-5,1,8,-8,-10,-5,6,11,15,6,0,17,8,13,16,-10,0,12,3
