"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-2,-6,-4,3,17,8,16,15,-9,-2,-3,-4,7,1,0,-7,4,-9,2,0,3,-7
2,-6,19,4,-6,10,18,18,17,19,10,-8,9,3,4,8,4,8,2,-7,-1,12,18
3,12,-1,2,11,-1,14,-6,-8,4,-8,20,9,14,-5,-1,-3,14,-1,14,4,0,-2
4,9,10,20,-6,7,-6,-3,10,-1,8,10,10,-2,19,6,17,-9,14,17,12,-10,4
5,19,-1,-5,19,7,5,-1,10,7,0,19,5,18,-6,16,9,1,-8,0,-1,18,6
6,3,-5,20,15,10,12,17,-10,20,2,-7,-9,2,2,2,12,4,-6,16,-4,-1,14
7,-7,2,-5,4,0,-3,-6,8,-3,-9,-7,3,5,9,15,-3,-1,7,1,-6,-1,-6
8,6,16,-5,9,13,-3,5,-10,14,4,-5,1,12,-3,16,9,-7,11,9,12,14,12
9,-1,17,-9,17,4,4,18,-8,11,4,-8,15,-5,17,4,0,12,16,1,14,9,-5
10,8,-2,6,5,9,10,7,6,15,9,-7,17,-4,-1,3,17,9,-9,-7,3,-2,19
