"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,7,20,4,-4,3,9,-4,11,14,2,12,18,4,13,11,4,1,-4,2,-7,7,9
2,7,-1,19,10,-3,8,-8,1,6,2,16,-7,2,11,8,6,-9,10,-5,6,-2,-9
3,8,11,-5,3,-5,10,-7,-9,16,8,-8,15,7,8,-7,8,18,13,7,-6,3,-5
4,7,10,14,-9,8,10,-2,19,11,6,20,11,12,3,14,4,14,-3,20,-9,20,-1
5,-9,14,-6,9,-10,0,17,4,-5,11,-6,-9,4,6,9,-6,11,11,9,2,17,5
6,5,13,-4,-8,13,3,16,2,6,0,-7,-7,-7,3,12,16,11,11,2,11,-3,2
7,-7,20,-1,2,-2,-1,3,2,-10,19,-9,-7,0,17,4,-9,14,4,-8,-10,6,1
8,2,-10,10,7,0,19,19,1,19,16,20,4,-3,18,-1,-2,19,13,8,14,5,10
9,19,-10,19,-5,-6,0,5,-6,17,8,-2,17,15,-2,2,12,-4,20,0,9,-3,8
10,-5,4,-8,18,1,0,8,11,17,5,4,2,12,3,1,19,1,17,7,5,3,-5
