"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-2,13,17,16,14,-3,-9,14,17,12,4,14,10,5,11,1,-10,0,13,-10,1,-4
2,-10,-6,-5,-3,13,18,15,8,10,10,18,2,14,17,8,-6,-3,15,15,1,12,18
3,11,20,-6,19,-9,-2,5,-1,12,-10,17,7,15,-9,16,5,1,19,6,-3,8,7
4,0,20,16,15,11,9,13,-8,4,-3,15,-10,5,2,4,-9,17,5,10,-4,4,-4
5,1,13,-4,2,19,1,-2,10,10,11,4,14,17,-4,-10,-9,16,3,-7,-5,-10,18
6,-10,-3,2,5,17,10,-6,-2,8,5,2,1,0,-6,0,-9,19,18,11,17,-7,6
7,13,2,-7,11,-1,3,14,-9,-2,14,1,17,0,-10,2,3,-3,13,-1,-10,0,12
8,19,-7,-3,19,3,-2,4,5,7,17,-2,0,10,-8,20,4,-7,14,0,-4,-9,14
9,-8,12,12,20,-5,11,18,-5,2,17,15,5,19,-3,20,5,1,-6,-7,5,0,17
10,-7,6,-7,-1,-4,19,-6,19,9,16,8,-6,11,-4,3,15,7,17,15,4,0,5
