"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,5,2,9,14,-10,6,-10,4,16,6,-3,17,13,11,1,19,10,-1,9,15,-8,15
2,2,18,12,12,-7,-5,17,7,2,5,19,17,4,10,-7,-7,-4,20,8,-4,-7,5
3,8,6,-1,4,-2,4,-10,18,3,19,9,10,7,13,10,10,8,3,-9,-3,18,9
4,14,3,4,7,6,8,-10,5,-3,15,1,-3,-7,12,12,7,9,15,-7,11,-1,-3
5,20,13,13,5,-8,-2,20,17,1,-3,-4,10,2,-4,-10,3,4,10,-7,3,-1,-9
6,-3,-10,3,12,1,-6,19,-1,-1,14,-7,-9,-3,-5,9,16,20,15,12,8,-6,11
7,0,10,-2,7,-7,18,13,-8,9,14,9,10,13,-3,19,19,16,-5,20,-2,4,-1
8,-10,3,18,2,-5,-3,-8,16,1,-6,13,-8,-7,-9,16,8,-7,11,3,17,12,15
9,8,14,8,16,-10,-8,1,14,-7,-2,13,14,0,10,17,-9,-8,-2,19,17,1,8
10,6,19,-10,3,3,4,15,1,-2,-10,-8,-4,7,17,12,6,16,-1,0,-6,6,-9
