"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,13,12,-8,-6,14,17,5,17,-2,15,3,-7,20,11,16,0,-7,18,4,18,17,2
2,-10,-2,-5,-5,0,12,12,1,0,12,11,13,17,0,-5,11,16,16,10,-7,10,-2
3,5,-4,16,1,12,-10,8,6,-1,-8,1,18,11,-6,7,-7,-9,14,0,-5,-7,16
4,-3,8,14,7,5,4,-9,5,3,18,11,4,11,1,10,-10,-2,-2,-8,18,-3,20
5,3,-9,-1,14,11,0,7,-8,-4,13,-6,14,2,-2,0,9,3,3,-9,2,-2,-8
6,-9,0,14,5,16,9,-6,1,-7,11,16,-6,2,13,9,7,1,17,4,9,9,-1
7,6,11,-3,20,13,1,17,-3,-1,4,-2,0,-5,13,-2,-1,18,-1,-8,-9,5,8
8,6,-7,17,13,1,-10,14,-10,2,2,-6,10,8,20,12,12,9,9,17,17,10,20
9,16,17,20,7,18,11,5,-2,3,0,-3,2,0,0,-2,-8,1,11,-3,8,-3,-5
10,4,9,14,5,8,10,19,-2,13,3,19,0,-3,18,15,12,10,8,-6,17,3,10
