"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,17,2,5,19,-10,-10,16,16,12,11,9,17,14,19,-9,-2,10,-8,8,-1,20,9
2,-1,-6,-8,10,12,19,14,-3,7,20,-5,8,15,14,-7,-10,-3,1,4,12,20,0
3,7,2,14,19,8,13,-6,-4,19,18,0,20,11,6,4,13,2,-4,1,15,1,5
4,-10,20,4,-6,16,3,0,4,1,18,15,-3,-7,19,9,10,7,19,2,18,20,12
5,-5,0,14,-9,16,-5,7,-1,14,-6,20,8,-10,-2,6,7,9,19,-10,5,13,17
6,-3,-7,9,3,-6,-3,-5,-9,4,-8,-10,-7,20,6,10,-3,11,7,1,-6,0,5
7,-10,-6,9,16,-5,12,12,9,8,-5,1,9,0,13,-7,-8,18,19,0,-5,16,-6
8,10,6,4,-9,-9,6,17,1,17,-4,-6,10,-3,-5,15,11,20,-7,6,-10,11,-3
9,0,15,4,5,-3,-4,15,3,19,10,15,9,12,9,7,14,4,1,-6,20,0,15
10,11,9,5,7,-10,-4,20,0,8,-10,4,12,13,7,-2,12,6,-3,18,19,7,3
