"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,12,5,17,1,19,2,-1,-3,14,1,17,15,-6,16,-6,13,4,11,1,8,13,1
2,-3,-8,17,15,10,-9,10,17,12,8,3,-4,-1,-5,10,5,-9,6,13,12,16,13
3,-1,7,3,-6,7,7,-10,-1,12,2,7,4,-1,6,10,-9,1,-1,5,16,4,6
4,19,-5,8,0,-10,2,8,14,-2,6,-7,5,7,15,2,8,-9,-4,2,15,4,-8
5,-7,-9,0,19,15,-9,-5,3,0,4,-10,-4,-3,19,1,13,-2,14,6,6,10,-1
6,3,19,8,10,6,7,14,11,-3,-3,-9,-1,-5,12,-10,-9,7,2,-6,9,-8,-6
7,9,10,3,-2,20,19,18,14,3,10,-1,16,-4,5,10,6,20,17,17,-6,13,13
8,10,6,4,12,-8,0,3,-5,10,-10,1,-4,-9,19,18,15,19,-2,-7,0,19,20
9,4,17,-9,-1,-7,5,20,-8,-7,2,-6,0,15,20,13,-8,15,7,4,2,-3,-5
10,-8,11,-5,6,3,-2,-10,13,7,11,17,16,11,19,16,-2,-4,-3,20,13,10,-3
