"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-3,4,-1,7,-10,12,15,14,-3,18,9,18,9,7,4,-9,1,-6,8,12,19,-6
2,19,-3,-9,1,-5,-9,9,11,16,18,-8,-3,18,-9,4,20,17,-3,-10,17,-1,6
3,-4,15,-4,19,9,-3,-9,19,19,9,12,6,10,3,10,4,5,10,15,5,0,-4
4,-8,3,19,17,9,4,-9,-5,-3,7,20,6,-5,20,15,14,16,0,-2,-4,-10,9
5,-8,2,-10,16,-7,7,-6,18,2,10,9,-4,-7,-8,13,-7,-5,20,-4,0,-6,-4
6,-6,18,-10,-9,-9,-10,19,-1,7,-4,11,20,13,8,1,-6,20,-3,20,3,-10,20
7,17,5,15,12,14,-9,19,13,-7,17,19,7,-8,12,-7,-9,-8,-7,-6,0,-2,9
8,-4,12,0,12,11,-10,4,-4,14,-9,-6,-5,12,10,20,-3,-4,-4,-5,14,6,20
9,-6,3,3,13,18,10,14,7,20,-2,0,14,12,3,18,-9,-2,2,-5,18,-8,-9
10,16,11,-1,-5,17,18,4,-8,1,16,19,-4,4,-10,-10,2,0,-1,16,-4,12,5
