"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-2,19,-5,16,2,1,0,7,-4,11,9,6,-3,-2,-9,16,-8,0,-9,-1,9,4
2,7,20,-5,13,11,10,10,-9,-10,11,-1,11,15,3,10,15,14,-7,7,-9,17,-9
3,5,17,18,0,16,-1,4,15,0,-6,4,10,13,19,-9,12,-1,18,6,7,-6,-3
4,13,12,-8,-6,-7,4,20,8,9,4,1,-3,-9,2,2,7,12,-4,2,-6,2,11
5,4,15,10,6,-6,-10,14,8,2,0,10,6,13,17,-8,16,2,17,-5,8,18,-3
6,16,-9,10,-4,13,-2,8,8,7,-4,1,3,-6,12,6,9,20,-7,20,8,-3,16
7,-10,15,-1,-3,-4,18,10,19,16,13,-4,6,4,7,7,-4,9,6,-8,-4,16,-10
8,-1,12,6,16,-4,14,-7,13,20,10,12,-8,4,-2,10,10,-10,9,-7,0,12,4
9,8,-8,0,-8,6,-6,5,-5,3,8,20,4,3,18,-5,13,-6,14,7,-7,17,-6
10,2,-1,14,12,17,16,13,0,10,-8,16,-9,-6,-3,8,-2,7,6,20,-3,6,13
