"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,8,2,14,11,-6,4,-9,-5,9,-8,-7,-6,5,6,3,1,13,-2,-9,-6,5,18
2,1,15,3,1,-3,-1,-1,17,18,12,-5,-8,-6,16,19,4,20,-7,12,0,20,-6
3,-5,19,6,19,1,-5,-8,11,12,-1,12,-10,-5,13,0,-9,-10,10,13,18,8,-8
4,0,12,9,-9,16,-4,-7,-7,9,11,6,3,13,-10,8,19,-7,6,-2,2,18,13
5,6,14,-8,-8,16,9,0,-5,9,2,-7,2,10,-3,11,2,7,-10,13,-1,10,-2
6,-8,13,13,6,-10,-1,-3,16,-3,14,17,14,-4,9,-1,-8,20,1,14,3,-8,17
7,19,1,-3,12,7,-10,10,4,3,-2,4,-7,13,6,-6,-5,-9,18,15,15,19,15
8,5,18,4,4,13,-3,7,2,13,5,-9,8,8,8,9,11,-1,4,16,11,-6,15
9,-3,19,19,8,9,-7,-8,-4,6,15,4,0,7,11,14,15,10,-6,3,12,7,3
10,18,-2,-6,16,-8,-7,-9,14,12,-3,17,-3,3,15,-4,5,0,0,3,-3,-1,9
