"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,11,8,4,10,0,14,7,-4,-6,3,15,10,-4,8,19,12,-8,-2,-8,17,11,16
2,20,13,13,17,3,17,2,17,1,20,-3,-5,0,-5,-2,-5,-1,20,12,19,5,15
3,14,16,0,9,4,11,11,3,3,6,8,9,-1,-1,5,7,-4,-5,3,9,-6,9
4,2,2,1,18,18,-1,12,12,-1,2,8,7,-10,4,11,2,8,-9,8,-6,-3,11
5,2,2,-2,7,2,16,12,9,17,1,15,17,18,-10,14,4,19,-7,-7,11,2,15
6,9,14,1,-6,-5,19,-5,4,14,1,-5,4,20,12,-2,-8,6,7,8,11,-7,-9
7,-10,-10,-10,7,6,18,-4,-6,18,10,18,0,-7,3,20,0,11,-6,-7,-9,-4,9
8,-10,12,-5,18,2,8,16,12,19,15,13,7,18,13,14,6,-6,-4,-7,7,-5,16
9,-2,-8,-10,10,17,20,13,-1,-5,-5,9,-4,20,4,-7,16,-5,9,4,4,-5,8
10,2,2,-9,13,16,15,7,4,-10,-3,14,15,-4,15,-10,14,0,-4,11,16,-5,9
