"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,2,12,5,-7,-5,20,-2,-5,2,-4,2,-10,5,8,18,-9,20,10,0,0,-7,1
2,-1,0,-6,20,10,9,-5,-8,14,14,9,-4,14,2,-5,7,11,1,13,9,8,-4
3,-4,-6,9,-4,14,-1,11,-1,15,14,-6,8,0,6,9,2,4,11,17,12,7,8
4,7,0,6,0,-5,6,5,-4,16,16,3,2,-1,17,1,8,14,-1,-5,6,11,17
5,16,-10,13,-5,6,11,-10,4,20,4,4,15,-5,7,0,-9,-8,3,13,0,12,-10
6,-2,5,19,0,-1,6,2,-7,-8,20,7,18,18,1,-3,3,-10,18,20,14,-5,14
7,5,11,-4,-5,16,1,2,2,13,16,-6,10,9,18,6,1,-6,11,10,14,20,14
8,1,13,15,2,8,17,10,-8,8,-7,-5,-1,-3,-4,0,-3,-5,-6,5,-9,12,-5
9,20,-10,11,14,-1,-2,13,-6,17,-1,20,16,0,8,19,-5,14,-1,-1,19,-4,20
10,13,10,12,-4,-7,-3,16,19,15,2,-2,16,-7,3,-7,-8,3,0,-4,-5,16,9
