"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,9,-5,-8,11,-9,17,10,13,14,20,9,-3,4,12,-6,-2,20,1,-7,20,14,7
2,-4,14,11,10,4,14,12,-4,6,19,-1,10,12,-4,19,11,10,12,-2,1,-5,-7
3,4,9,3,-9,3,19,4,4,9,-2,0,7,10,12,-3,13,-2,-8,9,7,11,1
4,-4,0,-10,-2,5,8,10,9,15,11,3,18,6,-6,15,10,4,11,0,1,17,7
5,-4,11,-10,5,-6,15,20,-4,1,14,20,12,-2,16,19,7,9,13,2,-1,18,7
6,-9,12,-1,19,20,-2,1,13,20,16,20,8,1,-2,1,-3,8,-6,-3,-3,14,8
7,15,-2,15,11,-10,14,5,0,18,-7,-2,15,-2,16,12,-7,20,0,5,15,18,11
8,13,-7,-4,15,0,19,-2,10,1,-9,-2,-4,6,-10,6,12,19,4,3,13,12,-8
9,-1,8,0,17,-3,-3,17,11,0,-6,-9,-6,-1,11,6,17,16,-9,12,-3,10,11
10,2,17,-10,-6,3,-1,14,-4,-8,-5,8,1,-6,10,19,4,10,16,18,5,4,-1
