"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,0,20,1,12,2,9,1,5,10,11,-9,8,-6,-1,-2,-2,8,9,0,-5,-8,2
2,7,2,6,15,2,-7,20,-10,18,1,19,16,13,-8,15,3,8,-1,7,20,-5,9
3,-6,-9,-4,1,-6,5,-6,14,-7,15,-9,15,1,0,-10,6,6,9,16,-9,12,3
4,-4,20,4,5,-1,-10,-1,3,14,18,-10,16,-3,-1,-2,0,-4,8,16,2,8,-9
5,5,11,-7,18,12,11,19,-2,6,1,-7,-7,-5,0,-5,11,-6,13,8,0,1,0
6,18,-1,17,-3,-3,-3,0,-5,-2,19,14,20,4,-7,13,1,16,-5,17,-7,-6,-6
7,9,5,-6,-4,-1,11,-3,-2,-8,18,7,-9,15,9,6,8,2,19,0,16,12,10
8,1,-9,16,13,-2,0,-5,14,-6,17,11,5,9,-3,-8,18,-9,-9,5,12,15,2
9,20,16,7,4,14,19,4,3,-7,10,16,-5,5,10,-8,11,-2,16,-3,18,-7,19
10,-7,13,-3,1,10,-1,19,3,-8,3,13,-3,7,-10,18,12,18,-8,2,-9,2,-4
