"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,1,-9,-3,-1,14,19,17,-6,5,6,19,-6,-6,18,-4,19,6,2,3,1,5,-7
2,-7,8,14,2,17,15,15,5,19,17,8,11,-7,13,8,15,4,19,-3,9,-5,12
3,8,8,7,12,5,20,-9,-7,-6,-4,4,15,18,0,11,13,4,1,18,8,12,19
4,13,-9,5,9,-2,9,-6,3,19,12,-6,3,17,-5,15,-10,7,14,1,8,11,9
5,8,-1,1,0,2,19,-1,-10,-7,14,18,-7,-3,4,15,14,-6,5,3,11,14,10
6,-4,1,6,5,10,-6,-6,13,3,5,15,-1,-3,1,2,16,-1,16,13,0,13,7
7,16,-6,0,-10,-5,19,0,12,17,10,17,5,8,19,5,17,-5,10,-7,-1,15,8
8,-4,-5,17,13,-9,-2,-2,13,-3,-2,1,-2,3,5,-6,14,-1,15,0,-2,-7,7
9,12,-2,-2,7,7,3,-3,-7,6,19,-3,-3,1,-6,7,-5,-7,16,5,11,6,-8
10,1,6,-5,17,-5,20,-7,11,-2,11,-3,-8,15,4,16,15,13,4,-1,7,6,20
