"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,8,14,11,3,13,17,17,-5,0,10,-5,11,-3,19,14,16,3,15,7,6,13,-5
2,-3,15,10,10,4,-5,20,13,15,-5,11,-4,-2,-9,-6,-2,13,13,5,3,-10,-9
3,7,-6,19,-2,7,-1,11,-9,11,4,11,15,-7,5,-7,0,-4,-5,19,14,19,8
4,16,2,-9,11,-5,-3,-4,8,1,-7,8,15,-4,-8,18,20,9,17,12,17,-1,0
5,-7,2,19,15,19,-10,7,-3,-3,8,6,0,19,0,9,19,-5,10,-10,12,1,-5
6,-9,14,20,9,3,2,8,-2,-8,13,10,15,-3,0,7,15,6,14,-2,1,20,19
7,11,-5,2,16,5,-8,16,-10,20,-3,11,6,15,0,16,4,0,20,20,-1,1,-1
8,-6,-6,-5,8,1,-7,18,-8,0,-1,-1,11,10,13,5,-2,10,-7,14,-1,19,-10
9,15,6,0,-4,7,-2,0,20,-4,-7,12,13,0,-4,15,-3,5,0,12,-7,10,-6
10,-4,7,6,10,3,-2,20,10,-6,13,1,-8,1,-6,8,1,6,-2,20,-6,14,9
