"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,11,2,7,-8,-10,7,5,0,7,12,17,1,13,-3,17,16,-1,18,9,10,9,-2
2,12,19,13,20,19,6,6,8,1,18,16,-6,18,20,6,-6,20,-5,12,-5,1,15
3,-4,19,5,17,-9,-10,15,6,5,17,16,19,8,13,1,14,-3,12,5,12,-8,4
4,5,12,-1,15,-3,-9,1,14,-1,16,20,2,-2,-4,13,3,14,-1,9,-4,-3,16
5,10,-4,0,6,15,19,5,6,10,7,10,10,5,18,-9,-10,20,-10,18,4,-10,9
6,-5,-8,19,5,8,19,-10,19,11,-5,1,11,15,-2,-9,8,1,14,16,18,3,13
7,0,17,2,-6,8,2,10,13,14,8,10,8,8,12,-6,-7,16,8,19,1,-9,13
8,0,15,-7,18,5,6,3,13,11,13,5,2,-8,14,13,14,3,14,-6,14,11,-8
9,5,0,12,-8,17,9,10,14,2,-3,9,9,11,15,-3,15,-8,14,5,7,-7,10
10,-10,-6,18,-10,-10,14,15,-1,2,-1,-4,13,-8,18,11,-1,2,0,6,-6,0,10
