"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,8,-2,14,14,4,11,11,11,6,12,15,8,-3,1,-1,3,1,0,0,-10,-10,1
2,20,13,-7,17,14,19,20,1,-3,-6,12,12,-5,-3,20,-8,2,15,-5,16,-9,-1
3,5,15,16,-2,14,-5,2,0,-2,19,8,6,-9,3,12,6,10,9,-5,9,12,14
4,-9,11,-1,5,4,-2,8,-2,16,-9,3,11,11,9,18,7,-9,-6,6,2,9,-10
5,19,2,9,-4,3,8,17,0,-4,19,0,-10,0,-4,-9,5,12,15,3,-9,9,7
6,1,-9,6,7,15,-5,-10,1,-10,13,7,-9,12,-9,8,3,-7,12,3,-1,5,14
7,17,2,-7,-3,12,11,-1,17,-5,5,1,19,-9,0,8,7,-9,1,20,16,-9,17
8,3,-8,-10,-3,12,-6,2,17,-10,0,18,-5,-1,8,19,10,3,-10,-10,-9,-9,14
9,-3,0,14,16,18,18,-5,10,20,3,13,-9,2,4,-5,-10,14,17,0,-7,-10,-4
10,-1,-6,11,5,12,-6,14,14,2,9,-1,18,7,4,3,10,8,18,18,19,-10,19
