"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-6,6,-1,-4,-8,17,-5,-4,19,-9,8,-10,5,17,15,-3,18,0,16,-5,15,-1
2,18,14,14,-7,12,6,3,13,15,-2,0,5,-4,19,14,4,-8,-3,-9,3,2,-10
3,-7,10,-7,5,14,0,10,-2,6,1,1,5,19,-6,-4,15,-8,16,8,-2,-1,19
4,-8,-6,13,9,-10,1,18,13,11,17,16,-9,6,12,13,7,17,-6,0,-1,-9,6
5,-5,4,17,-4,8,19,-5,7,18,4,10,19,3,-3,10,12,4,6,8,-4,5,4
6,3,7,17,17,16,0,-2,18,18,6,16,7,6,8,1,-4,19,11,-1,2,14,-8
7,13,8,15,4,6,14,0,13,-9,1,4,11,-10,8,-3,19,-8,11,4,2,2,17
8,2,-5,12,-9,15,16,-10,6,5,13,9,-6,-1,14,20,18,16,11,17,-2,14,-4
9,-6,20,1,12,11,2,8,20,0,7,3,-4,2,20,19,11,-6,12,19,3,1,18
10,19,6,7,20,8,-4,9,7,-4,12,-10,-3,-10,17,14,-10,-7,-8,10,11,18,17
