"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-4,13,1,3,-2,6,16,-5,18,7,19,-10,14,-10,5,17,7,4,0,8,-3,19
2,14,4,11,-8,18,11,-4,18,5,-3,-9,16,16,-10,0,9,10,20,20,-7,8,-8
3,13,-3,6,13,5,5,2,2,-4,14,17,-3,-2,11,0,2,10,1,5,-1,-10,1
4,5,4,12,19,9,0,-7,0,-10,12,11,1,4,5,-7,5,12,8,-2,15,-5,5
5,3,2,-2,16,-1,-7,20,-4,9,3,-10,-6,16,10,11,5,4,7,0,6,-8,-7
6,-5,-3,4,10,10,18,13,-10,16,4,5,12,-10,18,-8,12,7,-4,8,-5,6,5
7,-5,4,0,12,-9,15,5,-4,-10,-10,2,2,7,-10,4,13,20,15,11,19,5,15
8,16,-8,15,-5,-3,8,-4,8,-7,15,7,-9,-10,20,11,10,13,1,0,5,18,18
9,6,-3,-10,-2,-1,18,-8,-1,-5,15,3,2,2,5,7,1,-3,13,5,12,-7,0
10,4,-9,-3,3,8,4,11,0,0,18,4,2,13,-1,-7,16,11,-1,12,6,6,-8
