"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,12,-8,9,10,-6,17,8,-4,14,-8,5,19,-9,9,9,10,6,12,-1,18,10,8
2,8,5,-3,18,12,10,-1,-7,19,-10,8,0,-9,20,20,2,9,-4,8,-6,6,3
3,7,4,-1,9,8,1,-3,-4,-10,19,13,9,3,6,-8,-3,13,2,-6,10,-2,14
4,4,-8,-8,14,2,20,8,8,7,7,-2,16,9,-5,8,1,2,4,0,16,-1,17
5,16,2,-1,2,-8,-7,3,6,13,-6,0,11,8,-7,11,-8,4,6,-6,10,13,20
6,2,-8,-9,-1,-5,-2,-10,7,20,16,20,-7,11,0,4,16,10,4,-10,-2,-5,-9
7,-2,10,20,-7,2,-3,-1,12,20,-7,19,12,6,16,2,8,-2,16,-4,3,18,-4
8,19,2,9,5,7,11,-5,3,6,15,12,3,1,-5,-5,4,13,10,15,7,2,20
9,6,-7,2,-4,9,7,0,2,13,16,-8,11,10,6,18,17,2,4,3,12,-5,11
10,-1,18,13,1,-2,11,0,12,17,-5,-4,5,13,-7,7,18,-9,-5,14,-2,14,1
