"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,2,3,14,5,-10,-2,8,-5,19,20,6,5,19,16,3,0,13,-2,-4,5,-6,-7
2,-2,-4,-1,-3,11,19,20,-7,-6,7,6,14,-7,-2,-8,-8,-2,-3,10,8,-3,3
3,6,-8,-5,-9,-5,0,-4,16,5,18,-9,0,20,14,0,19,20,0,13,-7,17,7
4,0,11,3,19,-2,6,7,5,-6,-8,11,19,-10,16,12,11,-1,16,-5,19,18,13
5,2,18,-6,-9,-1,6,20,11,6,3,18,-8,-2,2,2,14,1,14,-2,-8,-3,16
6,13,1,19,-9,9,4,14,15,4,15,3,-6,-7,5,9,-10,3,-6,-1,14,14,0
7,7,-1,6,-4,-2,4,14,-2,-4,-9,3,-1,-8,10,1,-10,9,-10,-9,1,17,20
8,-7,-10,16,9,9,20,10,-7,9,-7,16,19,-2,15,-8,8,6,-1,4,20,-8,14
9,-8,12,3,8,4,-4,-2,-6,20,8,19,2,10,1,18,20,5,-4,1,14,-2,-5
10,-7,2,10,7,13,19,19,-1,-10,3,13,4,16,12,-2,10,-5,19,20,3,-10,-5
