"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-8,-3,-6,18,20,16,17,-5,-4,0,7,12,14,14,17,0,13,1,0,-4,7,10
2,1,6,9,15,-9,0,-3,17,-7,1,-9,19,5,20,0,15,18,11,16,-1,-10,0
3,-10,4,12,17,16,18,-9,7,4,19,-9,5,7,-6,-5,11,18,2,2,18,16,-2
4,6,20,18,8,-1,5,20,2,3,12,-9,-6,-5,-2,-9,-6,-8,-4,13,19,-3,5
5,15,-3,19,18,14,3,9,-1,17,-1,-1,-1,13,17,-1,9,-8,1,-10,5,-3,-2
6,14,3,13,-4,13,18,-1,-8,6,8,12,-5,10,9,0,20,-7,-2,1,-5,-5,2
7,-1,14,6,4,-1,-10,-10,16,13,16,8,15,-5,-7,2,7,3,-6,15,7,-9,19
8,12,-1,-9,9,-8,6,-10,18,-10,5,-10,14,3,17,6,-10,19,2,-7,17,-1,16
9,-10,-4,-7,7,9,17,14,9,-9,-4,15,2,9,10,0,3,17,12,0,7,4,20
10,18,12,7,-10,11,18,5,2,13,1,15,-2,12,20,17,-8,6,8,9,3,14,-4
