"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,16,1,4,12,17,3,19,13,0,-8,12,6,-1,1,-8,-10,5,-4,7,16,-8,-1
2,4,11,20,6,6,6,5,4,17,10,-3,-6,-6,14,20,-3,-1,1,19,6,12,16
3,13,-7,-8,1,5,16,0,12,-4,-2,-4,13,-8,4,11,7,12,2,-3,1,8,-3
4,-7,3,16,19,-9,12,2,14,10,3,17,-1,8,-7,11,4,7,-1,-2,-7,-2,4
5,3,-10,-4,7,0,-5,19,-2,-2,6,9,-8,19,11,16,-4,-4,9,-10,-9,15,1
6,-4,-5,12,12,-3,-7,9,-6,15,2,-8,2,-8,-9,-4,16,1,-9,-9,12,11,5
7,-5,2,2,10,7,-4,2,3,2,20,-9,2,1,9,1,-6,6,14,-4,8,-10,5
8,20,4,-6,13,0,10,-8,-7,-10,0,10,6,10,17,-3,7,7,-9,5,-5,13,-8
9,14,-6,16,-3,-10,14,20,1,-3,-5,-10,4,-2,4,4,10,-1,19,20,18,13,2
10,10,12,-7,-7,-4,-10,-5,7,13,-6,10,6,14,10,5,13,-2,10,2,20,-8,8
