"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,14,0,17,6,10,10,-7,-2,-5,-5,6,5,-3,-6,-4,0,6,15,16,8,-8,20
2,-1,-7,16,-4,15,20,-9,-10,-5,18,18,18,12,-7,18,8,-2,16,14,2,7,-10
3,-7,4,9,18,-7,-10,-6,-10,2,-3,2,18,10,-1,10,15,11,9,-9,11,0,2
4,-6,13,-8,4,5,20,19,20,7,-8,17,-3,14,20,15,-3,6,20,20,15,20,-6
5,9,19,9,4,1,1,13,-6,10,10,4,19,5,-6,-2,4,7,-1,13,11,3,-8
6,11,-1,3,-6,11,-1,15,3,-1,-8,3,-1,18,2,20,0,2,16,19,4,18,18
7,7,4,16,-6,-8,-7,18,-7,19,3,-6,5,10,19,13,-3,4,0,0,10,1,-9
8,-5,8,-2,16,-2,20,5,19,12,-3,16,-7,19,9,-5,0,16,-5,5,1,9,5
9,4,5,13,18,-10,-8,6,-2,6,8,16,17,6,1,-5,-10,-5,9,1,-5,-1,-1
10,-7,-1,-9,-10,-9,12,6,10,3,10,-4,-9,11,15,-4,15,-10,6,-1,6,1,-6
