"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-10,17,10,3,19,-3,17,0,4,-7,-9,14,6,-2,9,-8,-1,-2,-5,8,1,-1
2,-7,17,2,2,8,-8,-4,-8,18,1,18,-5,12,17,3,20,-9,14,-3,18,-1,-8
3,0,19,20,-10,5,-9,0,5,-9,-9,4,-8,-1,8,-3,-2,19,2,9,9,3,9
4,19,14,-6,20,3,5,11,-4,-2,13,3,8,-6,-2,-9,17,19,19,-4,-7,3,-4
5,1,17,16,20,4,8,-8,5,15,-7,17,12,6,3,-5,1,-2,20,17,15,11,14
6,18,-9,20,12,-1,19,10,16,-6,14,-10,14,16,-8,10,7,-2,9,10,4,-1,9
7,5,-5,20,-1,-6,17,2,2,-8,-9,13,14,-1,12,6,14,-7,6,-6,19,20,10
8,3,9,-3,-10,2,-8,4,3,16,-1,-7,20,4,1,13,5,18,0,-6,-8,-8,16
9,8,17,2,-7,4,-1,2,15,19,1,1,17,3,20,11,10,14,10,-3,12,19,14
10,7,0,19,3,11,-10,-4,16,7,7,-8,-5,13,0,7,-4,8,1,11,1,6,-1
