"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,15,15,9,17,2,-6,19,0,-2,5,15,0,-7,17,5,5,18,8,-6,1,19,14
2,18,-10,12,-6,13,-6,17,11,4,-9,4,-8,-1,-7,-10,-5,10,-3,19,-9,-9,7
3,-5,-8,3,-6,12,5,9,-4,7,0,-2,19,-1,1,-10,-5,5,2,-10,10,17,-4
4,-10,3,5,6,-4,11,-3,6,9,18,10,-1,10,8,16,14,0,-9,-7,-2,15,7
5,1,12,19,10,-1,-5,12,15,5,7,-1,-5,-9,-3,-5,-2,15,9,0,9,18,-7
6,17,10,-9,-2,3,8,7,-2,0,20,2,15,-4,-3,16,2,-3,10,-4,2,20,3
7,-5,8,6,-6,-3,9,17,-4,-2,6,7,3,16,-10,4,7,5,4,20,-7,18,11
8,6,-5,17,14,8,7,-9,7,10,7,4,16,18,-9,-5,4,16,-9,19,5,9,-3
9,10,-3,14,8,10,7,13,1,6,8,-6,-6,-3,5,11,10,9,19,-7,-8,19,15
10,7,-8,-2,6,10,-2,-10,9,-5,-2,-10,-6,-8,18,-10,-8,13,-2,9,7,-1,19
