"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-3,-10,13,0,11,-3,14,-10,2,15,18,14,5,-1,5,18,0,-8,-1,16,0,7
2,17,16,11,9,15,2,9,-4,13,1,-8,20,-3,2,-5,5,-5,-10,17,4,12,-3
3,-8,7,-2,12,14,19,-10,17,11,-8,1,7,-3,8,14,15,19,17,14,-8,-3,-6
4,15,7,12,4,-7,20,15,12,6,2,19,11,-2,6,-3,-6,1,7,-2,1,-7,-5
5,-5,-2,8,14,11,-7,11,-9,-8,0,-4,12,7,-3,-9,-5,20,15,-4,8,20,4
6,12,-4,6,8,10,12,3,-10,10,-9,5,8,14,16,15,-3,1,11,-2,-9,9,-6
7,-8,-8,10,-2,-7,-4,10,6,4,14,-6,20,-6,9,10,-5,-10,-8,18,0,-2,-6
8,17,1,-2,4,6,3,6,-10,13,16,4,19,9,2,5,15,-1,-4,10,8,-2,-6
9,9,-4,20,17,-5,-4,-9,-2,5,-4,0,4,-2,8,12,2,2,14,-8,4,-7,12
10,-1,16,16,18,6,17,19,13,14,16,2,17,-5,8,3,20,10,-6,6,-9,-3,5
