"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,13,19,13,-5,-4,8,19,17,1,13,16,2,-9,12,4,17,12,19,6,15,9,7
2,7,4,20,7,-7,19,15,3,-5,-9,5,14,-2,-8,9,2,-7,7,10,0,19,6
3,14,16,-2,18,17,9,0,6,17,1,-7,20,15,-2,2,5,20,13,3,-7,18,18
4,20,-9,-6,-5,10,-3,12,-2,6,-7,18,20,-9,9,12,-4,-6,16,-1,14,4,-3
5,2,16,-1,12,10,9,-6,16,-8,6,5,20,10,17,-3,-9,18,8,15,-5,-8,9
6,18,-5,7,-5,-7,-10,-2,1,6,9,11,9,10,-10,9,15,10,-5,3,12,6,-1
7,5,-2,18,-8,18,-6,4,0,16,13,3,7,11,-10,14,5,18,-7,19,-10,-4,-4
8,-2,16,18,5,17,2,9,-5,9,18,6,-9,7,-6,17,16,2,10,13,18,-4,9
9,-1,-10,5,5,6,-9,19,2,19,-8,7,8,14,13,7,-1,-3,7,-2,20,11,4
10,18,17,-8,13,-10,14,-1,-9,18,10,3,16,-3,1,8,7,18,13,-1,-6,16,13
