"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-1,-9,-6,-3,13,-8,3,-6,-6,-4,1,12,-1,11,18,3,0,5,-1,18,-4,16
2,9,-8,0,2,-8,16,-8,3,19,8,-3,6,-9,-7,6,8,-1,-5,-7,7,-1,2
3,1,5,18,-6,1,17,16,1,10,5,-7,-5,-5,-2,6,11,-6,6,19,-3,16,0
4,1,9,18,17,18,1,3,8,-10,-4,-5,19,5,-7,2,16,8,14,15,7,2,7
5,6,10,-8,-1,-7,-4,7,-9,-10,20,6,9,6,-7,12,0,16,17,-5,4,-7,16
6,19,7,-3,3,15,15,16,7,11,5,2,-9,1,-7,17,3,-6,15,-8,13,16,13
7,0,14,8,6,-8,2,8,13,9,-1,5,15,-9,13,2,-7,12,13,15,17,17,-2
8,13,14,3,1,18,15,2,-10,-5,8,15,-1,-4,-1,1,13,3,14,20,8,-7,-3
9,-8,-4,4,16,11,18,5,-3,15,-8,14,-5,17,14,-10,9,4,18,-7,20,6,-1
10,-3,7,-3,14,-10,-5,9,13,-5,12,5,-4,18,-4,-2,-1,-6,11,17,12,14,-4
