"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,6,-6,0,0,0,0,6,9,-5,-10,-7,10,-3,4,7,10,15,-6,-5,-3,3,2
2,7,4,-4,5,10,11,15,20,-4,8,11,2,-7,18,2,11,-1,17,9,18,12,19
3,1,18,-9,1,-5,9,14,7,14,15,14,-1,-7,-5,2,-2,1,2,0,2,10,16
4,-4,14,13,14,-9,9,-7,1,10,9,-4,-4,10,-1,-8,13,17,16,20,12,17,18
5,-10,-10,18,-7,18,3,18,-9,-1,-7,10,7,14,11,15,4,14,-3,3,7,15,-10
6,-1,-9,15,16,18,15,6,14,-7,-2,10,8,2,-1,18,17,-9,12,4,-9,19,17
7,11,13,2,18,3,-9,10,15,14,-10,19,8,-3,3,18,19,9,-1,-2,-6,2,4
8,9,8,5,18,-6,0,-1,-5,14,-6,7,-10,8,-7,12,15,17,-2,12,0,9,20
9,-1,-4,-9,5,-7,-8,15,9,7,0,16,-8,18,5,7,8,-4,12,-4,20,7,-5
10,1,15,0,2,1,-4,15,6,1,12,3,-3,1,10,-9,-2,19,-8,11,8,2,-7
