"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-9,14,15,11,17,13,12,-5,-5,16,12,-1,19,1,11,16,2,4,7,8,-6,11
2,6,8,-7,-5,2,14,9,-4,3,-4,10,-6,7,3,-2,14,5,5,4,20,14,17
3,20,16,9,-8,0,12,15,16,19,-6,8,-5,-9,-8,-10,-3,-4,1,0,19,4,-5
4,-4,6,13,17,-10,18,0,-10,15,-8,-10,5,-10,13,-2,-9,-9,2,15,-10,20,-5
5,-7,-8,-10,-4,17,0,6,3,14,13,-4,-4,8,18,6,-3,9,19,16,14,-4,16
6,19,9,-1,19,-7,3,-9,13,19,10,9,15,0,17,-5,2,-8,19,1,-8,9,13
7,-3,-10,-2,0,-3,2,16,16,19,17,-1,-1,-9,-5,-2,-8,-5,-1,16,-2,13,11
8,-5,-2,0,8,12,-4,0,4,-7,20,-8,0,-5,20,6,2,5,-3,-10,-4,18,-2
9,17,7,15,-10,20,16,15,18,-1,4,19,16,-2,-10,-3,-2,14,2,-5,4,4,2
10,3,16,18,9,11,13,-8,18,-4,-3,-6,-2,17,-1,18,-9,-7,-10,18,7,-10,-5
