"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-1,8,-4,14,-1,10,-2,-10,-9,9,11,-2,-10,18,6,3,17,2,12,-1,2,-6
2,-8,-5,17,11,9,-8,1,11,-5,17,-4,14,18,-10,-6,-3,17,12,-9,-2,8,1
3,10,-1,9,17,14,-6,-9,-10,-9,18,-7,-5,9,6,9,15,11,5,3,11,13,1
4,4,18,-4,1,20,-9,-4,12,18,-1,-8,8,4,-2,9,11,2,18,20,-2,15,1
5,1,17,-10,11,14,13,-2,7,4,-4,14,4,2,19,9,14,4,-1,-3,-2,-5,1
6,-5,13,5,3,11,-5,14,-1,19,0,13,18,18,9,-6,-8,-8,10,5,14,-2,11
7,1,17,15,6,0,6,3,12,-4,10,20,17,11,-5,-4,7,-3,20,10,2,16,15
8,16,-1,-3,19,13,19,17,20,19,1,14,-2,-4,-1,4,10,4,-9,-3,6,5,14
9,2,-6,2,-8,-6,4,11,10,19,16,13,-7,10,9,11,20,3,8,3,9,11,19
10,10,0,15,2,15,-4,16,16,7,5,19,-7,11,1,6,20,20,-8,19,8,-8,-4
