"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,20,11,7,-4,12,11,1,2,-7,0,18,6,8,5,9,19,9,9,6,-5,8,-8
2,10,10,16,-4,16,-1,2,19,-9,14,7,5,-9,-1,-9,-8,15,15,-9,19,-7,19
3,12,13,2,-1,15,0,4,-6,-1,5,-1,16,-9,20,12,7,10,18,1,9,-5,3
4,7,8,6,-10,-1,-10,12,-10,9,-1,2,-8,-10,18,8,3,2,8,17,1,13,-8
5,-5,-6,3,8,5,16,0,-3,-5,-10,-9,17,1,-8,7,-1,20,-6,-2,-1,15,-10
6,4,-2,-5,2,10,19,-4,-7,-5,12,-6,14,3,-9,14,6,1,8,5,5,-3,-4
7,20,-1,-2,-7,2,-5,6,-3,10,2,7,-2,13,3,-7,5,17,-7,20,19,20,6
8,18,16,-5,14,3,5,11,11,-4,-8,19,6,7,-1,-6,-10,17,-5,11,17,18,3
9,2,-3,5,18,20,-3,6,6,16,6,-7,19,15,2,6,19,12,3,-2,-6,-8,-8
10,1,15,9,-8,5,-6,-1,3,5,6,1,11,-10,-4,-5,18,-2,10,10,8,3,1
