"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,9,-8,-9,-1,17,14,15,3,7,20,17,5,20,9,4,7,10,12,16,-1,-2,9
2,18,-5,10,2,-7,2,3,4,6,1,14,13,20,16,4,9,12,-10,15,16,0,-2
3,0,12,-6,8,16,-9,7,-5,10,-1,2,-6,15,0,1,15,7,20,0,12,2,9
4,13,-10,18,-1,19,-3,-3,4,2,3,1,-10,20,-6,-5,1,-5,7,-9,15,8,0
5,-4,-4,14,20,19,-9,-10,-10,5,17,14,19,19,-6,4,-3,8,-2,16,4,-2,-10
6,17,-8,15,-2,15,-3,-7,11,17,6,11,15,13,10,8,-1,9,18,-3,-7,12,-7
7,18,-9,-10,4,20,-9,1,1,11,3,16,17,20,7,15,-2,-5,10,-4,4,17,16
8,7,8,-8,1,16,4,-1,11,-10,18,6,-9,1,16,10,9,0,-3,6,-3,20,15
9,-5,12,13,14,-9,20,-2,-10,-9,8,-3,1,3,-9,7,-10,6,-4,6,0,4,15
10,-4,-10,-7,-1,19,-3,-3,2,-6,-1,2,-7,-3,17,-9,12,-5,13,18,19,-4,12
