"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,11,14,18,11,15,8,12,-1,-9,16,0,6,8,17,7,-5,-9,4,-9,13,13,1
2,0,2,5,-1,4,6,15,6,20,19,11,10,-1,3,-8,15,0,-9,-5,-1,7,17
3,18,20,2,14,8,15,3,2,2,-9,4,-2,-3,-1,7,1,18,-8,6,13,14,15
4,19,20,20,18,-9,5,15,-6,9,7,-3,18,11,20,-1,-3,18,7,-10,4,11,3
5,-6,17,3,11,17,17,5,7,-9,13,-9,8,5,-1,10,20,20,18,9,1,-2,0
6,7,11,10,14,-1,3,5,-5,-5,20,-9,19,5,9,19,19,-7,7,6,-9,12,15
7,1,20,-2,16,5,18,12,16,-9,0,15,-6,-10,17,-9,16,0,-7,1,-3,14,-6
8,9,10,-9,-2,-3,20,16,13,2,-1,-5,9,10,-10,9,14,11,11,-3,-4,12,-6
9,7,12,-4,1,16,13,20,1,-8,14,4,2,-4,0,5,4,-9,6,2,17,12,-9
10,9,2,-1,6,-1,-6,-10,9,-5,0,17,13,10,1,6,3,1,-3,18,-1,3,15
