"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-1,-5,20,-4,2,9,9,20,-2,18,13,4,-1,-3,3,14,18,12,6,12,-1,10
2,-1,5,-10,15,19,18,-2,9,-1,6,16,-1,-9,7,-6,4,14,8,-6,-4,2,20
3,-2,15,19,0,0,-2,-9,3,8,3,-5,13,10,12,-1,0,0,-3,16,-3,7,-9
4,3,-9,6,6,1,20,-4,13,9,-3,-2,3,15,5,20,-8,-4,-2,6,8,-2,4
5,-9,11,0,15,0,-4,-8,-8,9,2,20,15,14,20,-8,13,16,3,4,-1,-8,18
6,19,10,-4,2,14,15,11,-2,-4,-1,6,6,9,-6,8,-2,-1,-3,10,6,-8,8
7,5,11,-8,13,-10,17,-8,17,16,3,-2,18,6,20,12,9,13,16,-7,-5,18,1
8,16,17,1,9,19,2,-5,-10,4,-8,19,5,13,-8,5,-4,19,7,-10,10,14,7
9,4,-10,13,2,5,-2,4,10,-6,6,10,8,-5,18,12,0,-3,0,5,-7,-6,0
10,19,-10,6,4,7,12,6,0,12,-1,-4,-4,7,16,-1,-7,2,4,-7,9,8,-7
