"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,16,3,0,17,7,12,16,-8,11,-9,15,4,-10,13,-4,1,-4,17,-3,9,12,3
2,11,-8,-9,-1,8,14,20,9,7,-7,15,8,20,-2,2,5,13,10,-7,10,6,5
3,-6,-3,18,-5,3,2,7,16,19,-8,-10,16,13,2,10,16,17,-8,11,-3,9,-7
4,9,-9,-6,-8,-7,6,20,-1,18,-5,15,5,11,6,12,14,4,0,-9,6,20,3
5,-3,-9,5,4,3,5,1,6,8,16,-6,-8,3,3,-4,13,7,-4,-7,-2,-5,10
6,15,15,6,1,8,-7,-10,5,-4,-2,12,4,0,0,6,-10,16,13,8,18,7,-8
7,-7,4,17,8,-5,-7,20,-3,-5,-9,-2,14,4,-6,3,-5,20,11,-2,17,-4,-10
8,-4,14,-3,5,-9,20,-10,2,12,13,17,16,-5,9,10,-7,7,0,-10,2,-3,4
9,11,1,-4,7,4,-4,18,-4,-6,-10,12,-8,18,3,14,15,1,-6,6,5,12,7
10,-8,-5,3,13,3,-9,15,-8,-6,17,-9,-8,11,0,10,17,12,20,-3,6,8,-3
