"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,3,15,0,-10,11,-10,20,-9,-3,10,-9,5,-5,-2,-9,13,-10,10,14,9,8,-7
2,11,13,14,1,18,20,-7,13,-7,0,-6,-5,6,20,5,-2,4,-5,3,5,-7,1
3,19,4,12,6,-2,8,-2,13,10,-2,-10,-4,10,7,0,10,16,6,1,20,0,10
4,20,-4,14,-10,12,-2,-4,-1,-1,1,11,-8,-9,3,8,-4,11,3,7,13,19,8
5,5,14,13,4,-9,-5,16,-9,14,-7,0,18,20,-4,9,14,13,15,11,18,-9,19
6,0,-4,15,7,-10,3,0,-5,5,-7,3,1,-5,11,10,-2,7,-9,5,19,-1,8
7,6,15,13,-4,-7,0,11,12,-5,20,2,-3,6,-1,-1,10,1,-5,19,-3,15,11
8,-7,6,1,10,9,1,-9,11,2,7,13,-6,4,10,2,13,9,-7,1,13,20,-6
9,17,-5,-3,12,9,0,11,14,2,4,14,15,-6,-8,-2,-1,8,4,11,12,0,11
10,5,2,-4,2,14,11,9,-9,9,6,19,7,-6,9,16,14,3,-3,13,-8,-6,10
