"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,2,11,3,-1,13,-1,-9,20,-10,18,16,0,-9,-5,-5,-5,3,19,1,-5,11,12
2,-8,-8,19,1,-8,13,6,8,19,-8,-10,5,-9,0,-8,15,9,9,3,-8,14,18
3,9,1,20,-4,-10,15,13,6,18,12,17,16,-4,10,9,13,16,-10,7,-1,10,8
4,-5,18,7,14,6,2,-5,0,-7,16,-7,19,-2,12,-5,-7,16,11,13,18,18,-8
5,-8,15,5,-4,0,12,16,9,-2,-8,15,-3,-8,20,7,-3,16,5,5,16,20,-8
6,6,12,8,14,-2,0,10,0,20,15,11,15,8,5,6,-10,3,14,19,9,-3,-7
7,18,5,13,-7,-3,17,4,3,-2,4,-9,10,13,-1,17,-5,6,-1,9,8,-7,11
8,-3,-5,4,0,2,8,16,18,8,20,19,18,13,14,14,-8,-6,-6,17,-1,-3,-3
9,14,11,19,18,8,20,11,1,-2,2,11,-5,10,16,-3,14,-6,8,18,2,-7,2
10,9,6,-9,16,8,-6,-8,2,-10,-8,0,12,-7,5,11,9,13,-4,-9,17,12,12
