"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,0,20,-6,12,16,-7,9,19,17,17,6,11,-2,18,10,7,20,5,-2,6,-3,11
2,-8,0,18,7,-7,-4,2,6,12,2,5,0,20,15,19,-5,5,-4,8,9,-10,8
3,18,-7,2,-3,-2,-9,-4,0,2,-4,13,-1,-10,1,-9,2,4,-2,2,-1,-8,16
4,2,8,13,6,13,9,13,17,16,12,-2,14,12,2,19,12,6,1,18,-6,-3,-9
5,15,20,-2,6,-8,18,17,1,-2,12,12,-7,-8,18,8,20,10,2,4,20,8,20
6,-4,-4,-6,-2,8,9,1,19,9,-8,-5,9,-9,7,-1,13,-1,12,-10,6,4,19
7,0,12,18,7,-3,-2,3,-4,11,20,-5,-6,8,8,4,11,8,10,11,6,20,19
8,8,-2,20,-7,4,4,0,19,8,15,17,-10,6,5,6,-8,14,10,-4,-8,-8,6
9,17,19,3,-7,10,17,14,2,7,-4,20,-1,-9,19,-1,-2,1,9,-9,17,1,1
10,12,-7,6,-6,-5,-3,1,14,8,2,1,10,13,17,-5,1,9,-2,20,19,14,11
