"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,6,14,7,9,10,12,14,3,9,-8,18,-1,1,-7,18,12,14,15,-2,16,-4,16
2,6,20,0,12,8,13,4,20,20,17,10,15,11,-8,2,18,14,6,-2,16,13,-2
3,3,10,1,3,7,-5,-3,16,12,10,14,5,5,17,-2,9,4,12,18,16,17,9
4,-6,-6,19,3,17,9,-1,-4,8,15,4,-9,19,18,17,1,0,-4,13,0,1,3
5,16,14,17,-6,2,15,-2,2,8,-6,7,18,-7,19,0,10,7,5,-6,-3,8,-5
6,9,-4,-9,18,10,13,6,-8,7,12,5,20,-9,1,4,19,7,13,20,7,14,-9
7,0,4,-2,2,1,15,-8,12,-2,13,-8,16,16,6,7,2,8,0,11,14,19,20
8,8,5,0,10,-2,19,2,12,16,2,-10,-9,2,2,12,13,9,15,-1,-3,-8,12
9,6,11,3,-7,11,-10,-3,-3,15,-8,16,12,-2,16,18,-3,-5,-3,11,12,17,15
10,-3,13,17,18,-6,15,-1,-4,3,-10,11,9,17,18,-9,18,5,-5,-9,-9,-1,-10
