"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,20,-8,0,5,20,1,17,9,14,15,-5,-4,4,1,1,-8,18,17,11,-2,19,-1
2,20,20,-6,-1,18,-4,19,2,18,12,-8,8,-1,10,12,-10,-7,-8,16,-9,15,5
3,2,6,-5,18,-4,14,12,1,2,15,18,12,-6,16,20,-9,-5,-6,-4,3,8,-8
4,-1,11,5,-8,-7,-1,19,-7,16,18,-9,-1,7,-7,5,13,-7,5,9,18,5,17
5,5,20,0,-4,12,-6,16,1,-9,2,1,4,20,9,3,20,15,9,-3,16,-6,7
6,7,7,11,-5,-1,8,3,-10,19,-4,-9,3,-9,-5,6,11,9,-8,18,-2,-2,18
7,3,15,11,19,19,-1,11,20,-10,-4,12,5,14,-10,9,-3,18,11,6,-8,-10,-7
8,10,17,16,-4,4,-1,7,-6,3,1,-3,19,16,2,-7,-3,-6,11,-2,-5,0,11
9,11,14,-10,0,-4,9,-6,15,4,19,-5,7,-5,0,11,-10,6,12,15,-1,2,18
10,1,-2,3,16,4,1,5,-6,15,9,0,-6,18,13,17,11,11,9,0,13,5,1
