"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-9,16,-2,-4,4,-6,-10,12,5,-8,9,-10,-4,10,-7,7,12,3,18,-7,-4,19
2,5,1,8,13,14,16,14,20,0,18,8,1,11,12,18,15,20,18,16,15,12,-4
3,-9,20,18,3,-9,-6,14,-6,-10,1,5,19,18,-2,3,17,7,7,17,-10,-5,18
4,-3,1,14,-6,0,4,-10,9,19,-4,-1,0,17,14,9,-7,3,-10,9,6,-1,-5
5,-8,2,8,1,14,10,19,12,7,20,-2,12,15,-3,0,-7,-6,-3,-6,-6,-2,14
6,0,-6,-7,6,-1,17,5,-7,-6,0,16,-2,14,11,15,18,-5,0,14,10,17,20
7,14,-10,-4,13,7,-5,5,-9,5,-1,15,1,18,6,12,3,13,8,6,13,8,-10
8,10,-8,-4,-2,20,-10,18,19,13,-9,-6,13,-2,7,-3,7,10,7,-7,17,8,-9
9,18,2,-1,12,-9,2,-6,2,-6,2,20,12,14,20,-9,19,-5,1,3,3,4,20
10,12,18,19,-9,-7,1,0,17,12,-3,12,14,16,1,13,-3,-5,5,11,3,12,1
