"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,17,14,-2,0,-5,11,-1,0,-8,13,3,6,14,-10,18,19,9,3,10,1,3,12
2,-1,-2,10,13,11,-6,17,-3,12,5,-9,15,13,18,-3,-5,-3,-3,20,5,4,12
3,12,5,-8,-9,-5,4,-7,3,16,20,6,-9,20,15,15,-6,-9,-9,5,17,-10,18
4,-8,-6,5,-8,1,18,14,-6,5,6,0,-1,15,15,1,-3,6,4,6,4,-9,-8
5,-4,-6,-8,4,-5,10,3,11,-10,-9,8,7,-5,15,4,1,-6,-8,6,10,-10,3
6,-6,3,-9,-8,19,-6,-8,17,1,-1,-3,8,2,-8,-7,14,-9,11,0,-2,0,6
7,8,15,16,6,1,7,9,15,16,19,8,-2,4,11,-6,-3,-5,7,0,-8,20,3
8,3,4,15,20,19,-4,19,-4,2,-4,-9,8,-1,-6,-9,-2,7,-6,7,4,13,20
9,14,-4,3,20,13,9,18,-8,0,-9,12,10,14,20,18,-2,7,17,-8,12,-7,-10
10,-6,-6,-3,15,15,19,-6,12,-2,-5,20,-2,20,-6,-1,-9,1,-10,1,14,14,11
