"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-8,2,-10,-6,4,10,-1,9,7,12,-3,-10,14,9,0,-3,-5,13,-5,-8,8,8
2,16,-10,19,7,-8,8,20,-10,18,2,-7,-2,-8,5,0,2,18,5,13,-4,-8,5
3,9,20,11,7,15,3,-5,9,-10,-7,4,-9,4,-9,16,-10,13,9,-3,13,14,9
4,-3,20,8,6,4,7,1,-8,15,1,3,-1,0,9,9,-5,17,3,5,18,6,3
5,-6,6,-7,8,-6,-10,8,-3,7,20,18,0,16,4,-9,12,2,7,5,0,5,15
6,-10,-8,8,-5,-5,1,3,18,1,-3,4,-1,-7,10,19,-1,6,-5,13,8,-7,-7
7,15,20,12,4,-5,3,-5,18,15,12,3,19,16,10,15,17,4,-6,-8,4,17,3
8,17,-4,2,18,-1,14,-5,7,-6,-5,2,4,12,8,-10,4,14,20,7,1,7,9
9,8,-7,10,20,-9,19,-9,18,-6,-10,-8,0,4,19,11,8,13,9,2,6,20,-1
10,-7,20,1,19,4,14,-8,16,0,-2,8,20,-10,13,-1,12,-2,1,-8,-2,6,12
