"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,15,1,19,2,0,3,-6,-7,10,11,12,7,-6,3,8,-4,-7,14,2,3,-3,15
2,-3,15,17,20,10,0,-2,18,-9,-8,-8,19,-1,-3,8,4,-4,14,19,3,7,3
3,13,17,16,19,-6,-7,3,17,11,-9,-10,-3,12,10,4,-4,2,-6,-3,16,-10,-4
4,12,20,-1,-7,-6,8,8,-5,5,-8,13,10,-1,-3,-2,-2,0,-8,7,-5,7,-10
5,18,-8,-2,11,-10,-8,11,7,2,19,4,8,12,8,3,-8,10,2,7,-3,19,11
6,5,-4,19,15,2,16,18,-4,7,-6,-7,6,17,10,13,-4,8,-5,0,11,-10,-6
7,-10,-9,2,11,19,1,14,-2,-10,-4,9,-7,0,5,1,9,7,15,-7,0,13,15
8,-1,13,8,-10,6,0,16,20,5,6,-7,7,12,20,19,-9,12,2,8,-9,-5,4
9,7,19,-3,12,-6,16,-1,9,0,-9,17,0,-9,9,5,-7,-4,5,17,-2,-1,16
10,2,12,20,-9,16,-6,-7,5,14,-7,11,-7,-7,6,10,14,4,2,16,15,6,-4
