"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-2,5,9,11,9,4,-4,9,-6,-4,-9,-7,17,-4,-3,14,12,7,-9,-1,-3,19
2,-8,-9,14,-1,3,20,6,4,-7,7,-10,19,20,-4,-3,8,-1,14,-3,12,1,15
3,6,-7,13,-2,7,17,3,8,-8,12,10,-5,-5,2,14,-4,-9,-3,-1,-9,20,6
4,-2,20,6,16,-6,10,7,5,-6,14,-6,13,14,19,-4,-1,-3,-2,18,3,-4,20
5,11,10,5,-3,0,-3,11,16,2,1,3,2,15,7,19,8,-1,12,-3,15,1,-3
6,-6,14,-8,4,1,-6,-4,20,11,7,-6,1,-7,-7,13,9,2,-6,-1,1,-6,10
7,-2,-10,10,16,4,-4,-10,6,9,-3,-2,9,3,16,-7,15,-1,8,10,4,1,4
8,-9,12,4,18,-4,13,7,19,18,13,17,16,-2,-10,14,5,1,20,9,5,10,4
9,-8,5,-6,-8,-7,11,17,20,13,-5,8,1,17,-3,19,3,12,8,0,14,6,8
10,15,2,17,14,16,-1,8,-7,3,-5,5,1,3,-3,-7,-7,12,9,-9,-6,-1,13
