"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,-4,7,-1,-10,13,-1,19,-1,17,3,-5,-6,20,-6,9,7,3,3,-10,3,6,-3
2,20,6,-1,4,16,-3,-1,-9,8,-7,15,-7,8,-4,19,14,19,2,20,3,0,15
3,11,13,-1,20,18,1,10,1,-7,15,8,-1,14,-7,7,-5,-1,9,10,12,2,10
4,16,7,10,-8,5,-3,-2,-8,18,9,20,12,5,20,-1,-2,12,19,19,0,8,-9
5,12,10,7,18,-2,0,6,17,-3,-6,4,7,4,17,18,1,5,8,12,9,19,0
6,19,8,1,6,-8,18,2,12,6,9,3,18,-5,5,-4,-10,1,-10,-6,17,6,9
7,-4,10,12,12,7,2,-8,8,17,13,1,5,-5,18,-5,6,-9,14,3,0,3,-9
8,-6,-6,13,4,4,7,-10,10,-7,-6,-5,-1,14,-5,-1,-3,1,-2,20,6,14,13
9,16,0,-6,12,-3,-7,14,-1,3,9,16,15,-5,16,7,-10,-8,8,2,3,13,-10
10,4,5,16,-6,16,-3,20,5,-8,13,16,18,-8,8,-2,3,-2,12,14,8,15,20
