"centroid_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
1,15,14,15,12,18,4,20,2,-4,-3,15,19,14,-5,-9,-3,19,6,12,-8,20,5
2,1,11,9,-6,-5,-10,-7,20,10,4,20,4,-7,17,10,12,17,-3,7,12,12,11
3,17,-9,12,15,0,3,9,12,9,4,16,-3,2,11,10,4,1,18,4,8,-3,-10
4,-9,-6,-8,9,-4,-4,3,-8,14,9,6,13,8,-5,0,14,9,-3,7,12,-1,-7
5,1,15,8,2,4,14,-3,-7,-4,5,-2,10,9,-9,6,17,4,17,3,12,-9,2
6,14,-4,20,10,2,4,16,-10,-9,-3,17,-8,9,7,-10,-8,-3,8,-8,6,-5,-3
7,2,7,9,7,3,4,7,-6,17,-8,1,7,-6,-8,-7,20,15,12,12,12,-4,15
8,15,-1,-8,-2,18,-6,-6,10,4,8,0,15,3,14,20,5,17,-10,20,4,3,16
9,-7,-2,3,-6,2,7,-4,15,6,6,18,-4,18,7,9,-8,-9,17,-10,5,12,17
10,10,10,17,18,3,-7,4,4,-2,-3,8,-1,11,-5,19,16,8,9,13,6,0,-1
